,MMIN,CHMAX,2,4,5,6,8,adviser,amdahl,apollo,basf,bti,burroughs,c.r.d,cambex,cdc,dec,dg,formation,four-phase,gould,harris,honeywell,hp,ibm,ipl,magnuson,microdata,nas,ncr,nixdorf,perkin-elmer,prime,siemens,sperry,sratus,wang
113,0.6233892492197631,0.2927700218845599,0.6339085716625871,0.6653945818067306,0.21693045781865616,0.38729833462074165,0.3766638333293057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114,0.6233892492197631,0.2927700218845599,0.5791432618736557,0.776929721204487,0.21693045781865616,0.22360679774997896,0.4604093769761875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,0.6233892492197631,0.2927700218845599,0.5858676924049154,0.8884648606022436,0.30678599553894814,0.22360679774997896,0.5513311709485738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116,0.6233892492197631,0.2927700218845599,0.5791432618736557,0.8884648606022436,0.30678599553894814,0.22360679774997896,0.5206963425791125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,0.4978523322930176,0.2927700218845599,0.6339085716625871,0.6653945818067306,0.10846522890932808,0.38729833462074165,0.3010299956639812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118,0.6233892492197631,0.23904572186687872,0.09465173925593584,0.8421735952648812,0.21693045781865616,0.22360679774997896,0.45602241482243494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,0.6233892492197631,0.2672612419124244,0.09465173925593584,0.8421735952648812,0.30678599553894814,0.38729833462074165,0.5206963425791125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,0.7489261661465089,0.4140393356054125,0.0,0.8884648606022436,0.21693045781865616,0.5477225575051661,0.6109243748081781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,0.7489261661465089,0.4140393356054125,0.0,0.8884648606022436,0.4338609156373123,0.5477225575051661,0.672850195291721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,0.45004513963853,0.0,1.0,0.4423243030112176,0.0,0.0,0.15051499783199057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,0.45004513963853,0.0,1.0,0.5538594424089742,0.0,0.0,0.23856062735983113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,0.45004513963853,0.0,0.9452346902110688,0.5538594424089742,0.0,0.0,0.26143937264016875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,0.6233892492197631,0.2927700218845599,0.2647683294469624,0.6653945818067306,0.0,0.38729833462074165,0.3266062568876718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126,0.6233892492197631,0.2927700218845599,0.2647683294469624,0.776929721204487,0.21693045781865616,0.38729833462074165,0.4375306316958499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127,0.6233892492197631,0.2927700218845599,0.2647683294469624,0.776929721204487,0.21693045781865616,0.22360679774997896,0.48501838831127836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,0.6233892492197631,0.2927700218845599,0.2647683294469624,0.8884648606022436,0.3757345746510896,0.22360679774997896,0.5334733948153065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,0.6233892492197631,0.2927700218845599,0.2647683294469624,0.8884648606022436,0.3757345746510896,0.22360679774997896,0.5624693683041497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,0.8744630830732544,0.37796447300922725,0.2647683294469624,0.8884648606022436,0.531368931324057,0.22360679774997896,0.677693828993287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,0.4978523322930176,0.2927700218845599,0.43488491963798903,0.776929721204487,0.0,0.31622776601683794,0.21298436613614052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
132,0.4978523322930176,0.2927700218845599,0.43488491963798903,0.776929721204487,0.3757345746510896,0.31622776601683794,0.3184110487935871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,0.4978523322930176,0.2927700218845599,0.43488491963798903,0.776929721204487,0.3757345746510896,0.38729833462074165,0.36349936396813115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134,0.6233892492197631,0.47809144373375745,0.2647683294469624,0.8884648606022436,0.2656844656620285,0.38729833462074165,0.4375306316958499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135,0.6233892492197631,0.47809144373375745,0.2647683294469624,0.8884648606022436,0.3757345746510896,0.5477225575051661,0.47712125471966244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,0.6233892492197631,0.47809144373375745,0.2647683294469624,0.8884648606022436,0.3757345746510896,0.5477225575051661,0.5173810531296059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,0.37661075078023687,1.0,0.5343967456502879,0.6653945818067306,0.0,0.6324555320336759,0.3494850021680093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
138,0.6233892492197631,0.20701966780270625,0.46918618456722083,0.776929721204487,0.30678599553894814,0.22360679774997896,0.4604093769761875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
139,0.6233892492197631,0.2672612419124244,0.46918618456722083,0.6653945818067306,0.10846522890932808,0.22360679774997896,0.41195437047215927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140,0.6233892492197631,0.2927700218845599,0.4144208747782895,0.776929721204487,0.4338609156373123,0.22360679774997896,0.507120219557305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,0.6233892492197631,0.2927700218845599,0.4144208747782895,0.776929721204487,0.4338609156373123,0.22360679774997896,0.49999999999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,0.6233892492197631,0.2927700218845599,0.4144208747782895,0.776929721204487,0.15339299776947407,0.22360679774997896,0.4604093769761875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,0.7489261661465089,0.2927700218845599,0.3642801554592613,0.8884648606022436,0.30678599553894814,0.22360679774997896,0.5206963425791125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144,0.7489261661465089,0.2927700218845599,0.30951484567032994,0.8884648606022436,0.4338609156373123,0.22360679774997896,0.5781736004299618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,0.6233892492197631,0.33806170189140666,0.30951484567032994,0.8884648606022436,0.6135719910778963,0.5,0.5455402346736662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146,0.7489261661465089,0.33806170189140666,0.30951484567032994,0.8884648606022436,0.6135719910778963,0.5,0.5951658490851457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,0.7489261661465089,0.37796447300922725,0.2647683294469624,0.8884648606022436,0.6135719910778963,0.5,0.6335858642015069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,0.7489261661465089,0.47809144373375745,0.3542613618936977,0.8884648606022436,0.6135719910778963,0.6324555320336759,0.688592393540709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149,0.6233892492197631,0.33806170189140666,0.3542613618936977,0.776929721204487,0.30678599553894814,0.5477225575051661,0.6215190243431472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,0.8744630830732544,0.47809144373375745,0.21000301965803103,0.8884648606022436,0.4338609156373123,0.6324555320336759,0.7761312614827736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,0.8744630830732544,0.5855400437691198,0.21000301965803103,1.0,0.6135719910778963,0.6324555320336759,0.8321642593404024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
152,0.8744630830732544,0.5855400437691198,0.17723089588138607,1.0,0.6135719910778963,0.6324555320336759,0.8950252368416756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153,1.0,0.6761234037828133,0.19741429307066238,1.0,0.8677218312746247,0.8944271909999159,0.9647094628571462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154,0.7489261661465089,0.5855400437691198,0.2547495358813988,0.9537087346626378,0.4338609156373123,0.6324555320336759,0.7761312614827736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
155,0.8744630830732544,0.5855400437691198,0.19741429307066238,1.0,0.6135719910778963,0.6324555320336759,0.8675331748421475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,1.0,0.5855400437691198,0.1393982554793035,1.0,1.0,0.8944271909999159,0.9647094628571462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
157,0.4978523322930176,0.23904572186687872,0.4626987664745078,0.4423243030112176,0.0,0.22360679774997896,0.0624693683041499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158,0.4978523322930176,0.2927700218845599,0.3920940022957803,0.5538594424089742,0.0,0.22360679774997896,0.15051499783199057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,0.4978523322930176,0.2927700218845599,0.2925821762834815,0.6653945818067306,0.0,0.22360679774997896,0.22614883549731518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,0.6233892492197631,0.33806170189140666,0.2925821762834815,0.7306384558671248,0.0,0.22360679774997896,0.2720340221751378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161,0.6233892492197631,0.33806170189140666,0.2925821762834815,0.776929721204487,0.0,0.22360679774997896,0.3010299956639812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162,0.7489261661465089,0.33806170189140666,0.2925821762834815,0.776929721204487,0.0,0.22360679774997896,0.3766638333293057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163,0.7489261661465089,0.33806170189140666,0.2925821762834815,0.8421735952648812,0.0,0.22360679774997896,0.4225490200071284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
164,0.7489261661465089,0.33806170189140666,0.2925821762834815,0.8884648606022436,0.0,0.22360679774997896,0.4423032906489652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165,0.7489261661465089,0.6761234037828133,0.19741429307066238,0.776929721204487,0.4338609156373123,0.8944271909999159,0.46470946285714626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,0.7489261661465089,0.6761234037828133,0.19741429307066238,0.776929721204487,0.4338609156373123,0.8944271909999159,0.6431533694216374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,0.8744630830732544,0.33806170189140666,0.19741429307066238,0.8884648606022436,0.6135719910778963,0.4472135954999579,0.6109243748081781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168,0.8744630830732544,0.33806170189140666,0.19741429307066238,0.9537087346626378,0.9701425001453319,0.4472135954999579,0.6839883926472969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,0.7489261661465089,0.6761234037828133,0.19741429307066238,0.8884648606022436,0.8677218312746247,0.8944271909999159,0.7740923052725539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,0.4978523322930176,0.16903085094570333,0.6050015098290155,0.5538594424089742,0.0,0.22360679774997896,0.3098943791441969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,0.4978523322930176,0.23904572186687872,0.6050015098290155,0.6653945818067306,0.0,0.22360679774997896,0.3494850021680093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
172,0.6233892492197631,0.2672612419124244,0.6050015098290155,0.776929721204487,0.6135719910778963,0.22360679774997896,0.41731630316804585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
173,0.37661075078023687,0.31622776601683794,0.6597668196179468,0.6653945818067306,0.0,0.22360679774997896,0.3098943791441969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
174,0.37661075078023687,0.31622776601683794,0.6597668196179468,0.6653945818067306,0.0,0.4472135954999579,0.4604093769761875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,0.4978523322930176,0.33806170189140666,0.6597668196179468,0.8884648606022436,0.07669649888473704,0.22360679774997896,0.4604093769761875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,0.37661075078023687,0.2672612419124244,0.5502362000400841,0.6653945818067306,0.10846522890932808,0.22360679774997896,0.3494850021680093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,0.37661075078023687,0.33806170189140666,0.5502362000400841,0.5538594424089742,0.10846522890932808,0.38729833462074165,0.36349936396813115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,0.4978523322930176,0.4472135954999579,0.5502362000400841,0.6653945818067306,0.21693045781865616,0.22360679774997896,0.4008161731165832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,0.4978523322930176,0.4472135954999579,0.5502362000400841,0.776929721204487,0.30678599553894814,0.22360679774997896,0.49999999999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,0.6233892492197631,0.4309458036856673,0.5502362000400841,0.776929721204487,0.4338609156373123,0.22360679774997896,0.62963762377849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
181,0.37661075078023687,0.20701966780270625,0.6497480260523832,0.4423243030112176,0.21693045781865616,0.22360679774997896,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182,0.37661075078023687,0.2672612419124244,0.6497480260523832,0.5538594424089742,0.21693045781865616,0.22360679774997896,0.1316207173872907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,0.6233892492197631,0.33806170189140666,0.44685931208471164,0.6653945818067306,0.21693045781865616,0.38729833462074165,0.2821357152192813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,0.6233892492197631,0.47809144373375745,0.44685931208471164,0.7306384558671248,0.30678599553894814,0.5477225575051661,0.3701813447471219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
185,0.6233892492197631,0.4472135954999579,0.44685931208471164,0.776929721204487,0.30678599553894814,0.4472135954999579,0.4926383715896467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186,0.7489261661465089,0.4140393356054125,0.27439412635362614,0.8884648606022436,0.4338609156373123,0.4472135954999579,0.6678960509615965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,0.7489261661465089,0.33806170189140666,0.3473474860724127,0.8421735952648812,0.21693045781865616,0.5477225575051661,0.5484550065040281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188,0.7489261661465089,0.4140393356054125,0.3053899357823463,0.8421735952648812,0.4338609156373123,0.5477225575051661,0.637463596549888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,0.8744630830732544,0.5855400437691198,0.3053899357823463,0.8884648606022436,0.6135719910778963,0.7745966692414833,0.7480032994400181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,0.8744630830732544,0.47809144373375745,0.1042775361625995,0.9537087346626378,0.4338609156373123,0.6324555320336759,0.7299474263725758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,0.8744630830732544,0.47809144373375745,0.1042775361625995,1.0,0.6135719910778963,0.7745966692414833,0.8081502152212863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192,0.8744630830732544,0.6761234037828133,0.1042775361625995,1.0,0.8677218312746247,1.0,0.9146518864155122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193,0.6233892492197631,0.6324555320336759,0.4713111013999326,0.776929721204487,0.4338609156373123,0.5,0.5334733948153065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,0.6233892492197631,0.609449400220044,0.2647683294469624,1.0,0.3757345746510896,0.5477225575051661,0.6393768004764144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,0.6233892492197631,0.8618916073713346,0.2647683294469624,1.0,0.531368931324057,1.0,0.7699560422895588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196,0.6233892492197631,1.0,0.2647683294469624,1.0,0.8116794499134278,1.0,0.8544935625467713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
197,0.7489261661465089,1.0,0.2647683294469624,1.0,0.8116794499134278,1.0,0.9103196281897357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198,0.8744630830732544,1.0,0.1393982554793035,1.0,0.7514691493021792,0.7745966692414833,0.9999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199,0.8744630830732544,1.0,0.1393982554793035,1.0,0.8677218312746247,0.7745966692414833,0.9999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,0.25526965442094063,0.20701966780270625,0.5791432618736557,0.6653945818067306,0.0,0.22360679774997896,0.15051499783199057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,0.37661075078023687,0.20701966780270625,0.5791432618736557,0.6653945818067306,0.0,0.22360679774997896,0.1839883926472971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202,0.25526965442094063,0.20701966780270625,0.5791432618736557,0.6653945818067306,0.0,0.22360679774997896,0.23856062735983113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203,0.37661075078023687,0.20701966780270625,0.5791432618736557,0.6653945818067306,0.0,0.22360679774997896,0.2720340221751378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204,0.4978523322930176,0.33806170189140666,0.487678922756,0.776929721204487,0.0,0.22360679774997896,0.4225490200071284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205,0.4978523322930176,0.33806170189140666,0.42992664269786307,0.776929721204487,0.4338609156373123,0.31622776601683794,0.4423032906489652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,0.6233892492197631,0.4472135954999579,0.4896502294269204,0.776929721204487,0.0,0.31622776601683794,0.46892604662557774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,0.37661075078023687,0.0,0.8198646162434099,0.776929721204487,0.4338609156373123,0.0,0.5239617761585913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,0.4978523322930176,0.0,0.8198646162434099,0.6653945818067306,0.0,0.0,0.4375306316958499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
